direccion,telefono,paginaweb,email,provincia_url,empresa_url
"C. Laguna del Marquesado, 10, 28021 Madrid",900 264 438,https://ezsa.es,ezsa@ezsa.es,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/ezsa-sanidad-ambiental-expertos-en-control-de-plagas-madrid/
"C. Juan Ramón Jiménez, 12, 28922 Alcorcón, Madrid",627 32 94 18,https://alcor3d.com,info@alcor3d.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/alcorcon/control-de-termitas-alcor3d-alcorcon/
"C. Juan Ramón Jiménez, 12, 28922 Alcorcón, Madrid",651 55 43 09,https://alfaomegacm.com,clientes@alfaomegacm.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/alcorcon/control-de-ratas-alfa-y-omega-alcorcon/
"Av. Ulster, 52, 28512 Villar del Olmo, Madrid",918 73 53 10,https://secoplacontroldeplagas.es,info@secoplacontroldeplagas.es,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/villar-del-olmo/control-de-plagas-y-fumigacion-madrid-secopla-villar-del-olmo/
"C. de Tordegrillos, 27, 28021 Madrid",677 36 43 56,https://plagospeed.com,info@plagospeed.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/plagospeed-madrid/
No se ha proporcionado,644 88 26 41,https://vectoralia.es,info@vectoralia.es,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/la-acebeda/vectoralia-control-en-higiene-ambiental-la-acebeda/
"C. de la Libertad, 37, 28936 Móstoles, Madrid",916 15 16 17,https://killermouse.es,,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/mostoles/killer-mouse-control-de-plagas-en-fuenlabrada-madrid-mostoles/
"Puerta de Madrid, C/ Praga, Nº 8 Nave 4 Pol. Ind, C. Praga, 1, 28977 Casarrubuelos, Madrid",918 13 37 00,https://actualcontrol.com,actualcontrol@actualcontrol.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/casarrubuelos/actual-control-sl-casarrubuelos/
"C. Jorge Manrique, 23, 28150 Valdetorres de Jarama, Madrid",675 55 80 89,https://controlperegrinus.com,info@controlperegrinus.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/valdetorres-de-jarama/control-de-aves-resultados-valdetorres-de-jarama/
"C. Portal de Belén, 35, Local 2A, 28500 La Poveda, Madrid",917 51 56 79,https://best-control.es,info@best-control.es,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/la-poveda/control-de-plagas-best-control-desinfeccion-la-poveda/
"C. de Epidauro, 85, 28232 Las Rozas de Madrid, Madrid",630 33 82 07,https://tcpdesinsectacion.com,tcp@tcpdesinsectacion.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/las-rozas-de-madrid/control-de-plagas-en-madrid-tcp-desinsectacion-las-rozas-de-madrid/
"C. del Grupo Escolar, 4, 28521 Rivas-Vaciamadrid, Madrid",911 84 00 33,https://leuservicios.com,hola@leuservicios.es,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/rivas-vaciamadrid/leu-servicios-limpiezas-especiales-urgentes-y-control-de-plagas-rivas-vaciamadrid/
"C. del Muro, 11, Bajo A, 28042 Madrid",915 01 95 00,https://bietrax.com,bietrax@bietrax.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/bietrax-control-de-plagas-madrid/
"C. Río Jarama, 10, Posterior, 28934 Móstoles, Madrid",912 62 65 52,https://business.site,,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/mostoles/desinsectaciones-eduma-s-l-mostoles/
"C. del Rosario, 1, 28150 Valdetorres de Jarama, Madrid",649 05 07 37,https://Ficha de GMB,,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/valdetorres-de-jarama/joviquiye-control-de-plagas-s-l-valdetorres-de-jarama/
"Pl. de Ribadeo, 7, 28029 Madrid",654 02 55 40,https://controlavesmadrid.com,info@controlavesmadrid.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/control-aves-y-palomas-madrid/
"C. Valle del Roncal, 28692 Villanueva de la Cañada, Madrid",918 15 43 78,https://controldeaves.com,info@controldeaves.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/villanueva-de-la-canada/control-de-aves-resultados-villanueva-de-la-canada/
"C. Cisneros, 30, Escalera Izquierda, 4 B, 28922 Alcorcón, Madrid",642 29 49 38,https://Ficha de GMB,,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/alcorcon/plagamad-sanidad-ambiental-desinsectacion-alcorcon/
"Parque Empresarial Advance, Av. de Fuentemar, 20, 28823 Coslada, Madrid",916 72 41 58,https://gestinsa-sa.com,contacto@gestinsa-sa.com,https://amisando.es/servicios/madrid/,https://amisando.es/servicios/madrid/coslada/control-de-termitas-gestinsa-coslada/
"Zona Ue-en-03, 6, Calle de los Panaderos, 8, 29130 Alhaurín de la Torre, Málaga",951 13 11 72,https://procontrolweb.com,info@procontrolweb.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alhaurin-de-la-torre/procontrol-productos-control-de-plagas-alhaurin-de-la-torre/
"Ctra. Málaga, 44, 89, 29120 Alhaurín el Grande, Málaga",684 11 59 39,https://localpest.es,info@localpest.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alhaurin-el-grande/control-de-plagas-local-pest-costa-del-sol-alhaurin-el-grande/
"C. Gerald Brenan, 44, 89, 29120 Alhaurín el Grande, Málaga",684 11 59 39,https://localpest.es,info@localpest.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alhaurin-el-grande/control-de-plagas-local-pest-marbella-alhaurin-el-grande/
"C. Caleta de Vélez, 54, 29004 Málaga",952 05 66 90,https://ezsa.es,ezsa@ezsa.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/ezsa-sanidad-ambiental-expertos-en-control-de-plagas-malaga/
"calle obispo salvador de los reyes nº 7 nivel 2, 29014 Málaga",952 26 24 48,https://desinsectacionescostamalaga.com,costa.malaga@hotmail.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/desinsectaciones-costamalaga/
"C. Barquilla, 2, 29603 Marbella, Málaga",625 48 29 79,https://controldeplagas.online,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/marbella/el-fumigador-marbella/
"C. Alcanciles, 20, 29700 Vélez-Málaga, Málaga",679 08 04 36,https://plagacor.com,info@plagacor.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/velez-malaga/plagacor-velez-malaga/
29011 Málaga,622 08 18 40,https://framisan.es,Info@framisan.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/framisan-control-de-plagas-malaga/
"C. Poeta Aurora de Albornoz, 4, Local 9, 29010 Málaga",951 15 22 22,https://fumicosol.com,info@fumicosol.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/fumicosol-control-de-plagas-malaga/
"Av. Villa de Madrid, 29700 Vélez-Málaga, Málaga",604 43 83 25,https://plagaland.es,info@plagaland.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/velez-malaga/plagaland-control-de-plagas-andalucia-velez-malaga/
"C. Alcalde José María Corona, 4, 10A, 29004 Málaga",622 95 18 55,https://gimasur.es,info@gimasur.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/gimasur-plagas-y-legionella-en-malaga/
"C. Miguel Angel Catalán Sañudo, Local 10 oficina 22, 29603 Marbella, Málaga",604 88 31 80,https://rapiplaga.com,info@rapiplaga.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/marbella/rapiplaga-control-de-plagas-marbella/
"Pl. Baleares, 6, 29640 Fuengirola, Málaga",951 25 97 96,https://plaguicosta.com,info@plaguicosta.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/fuengirola/plaguicosta-control-de-plagas-fuengirola/
"Carretera Ojén, 4 KM 4, 29610 Marbella, Málaga",952 88 14 48,https://Ficha de GMB,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/marbella/bio-control-ojen-marbella/
"C. Río Verde, 23, 29651 Las Lagunas de Mijas, Málaga",660 16 71 14,https://serviplaga.com,info@serviplaga.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/las-lagunas-de-mijas/serviplaga-las-lagunas-de-mijas/
"Calle Cuarzo, 9, 29603 Marbella, Málaga",952 77 19 39,https://pestcontrolmarbella.com,info@pestcontrolmarbella.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/marbella/pest-control-servicio-sl-marbella/
No se ha proporcionado,666 30 63 07,https://sosplagas.es,info@sosplagas.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alameda/sos-plagas-servicios-ambientales-alameda/
"C/ Río Sil, 11, 29196 Málaga",951 77 07 37,https://bioimsa.es,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/bioimsa-control-de-plagas-s-l-malaga/
"Av. del Pintor Joaquín Sorolla, 137, Bajo izquierda, oficina 3, 29018 Málaga",952 44 29 82,https://higiser.es,higiser@higiser.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/control-de-plagas-malaga-higiser/
"Paseo Fluvial Rio Chillar, C. de la fabrica, 29780 Nerja, Málaga",952 52 23 44,https://aplitex.uno,info@aplitex.uno,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/nerja/aplitex-fumigacion-nerja/
"Camino Bernabé, 29150 Almogía, Málaga",613 19 16 60,https://Ficha de GMB,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/almogia/control-de-plagas-prohisa-almogia/
No se ha proporcionado,629 66 75 75,https://elfumigador.es,info@elfumigador.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alameda/el-fumigador-alameda/
"Av. de Velázquez, 45, 29003 Málaga",619 02 92 34,https://controldeplagasmalaga.es,info@dmr.pm,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/dmr-control-de-plagas-y-desinfecciones-en-malaga/
"Urb Bello Horizonte III fase 4, 55, 29603 Marbella, Málaga",625 48 29 79,https://controldeplagasmarbella.com,info@controldeplagasmarbella.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/marbella/control-de-plagas-marbella/
"C. Eduardo Queipo de Llano Caballero, 33, 29004 Málaga",952 33 94 47,https://plagiser.com,plagiser@plagiser.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/plagiser-s-l-malaga/
"Polígono Industrial la Ermita, C. Níquel, 17, 29603 Marbella, Málaga",952 92 69 35,https://ekommerce.es,info@ekommerce.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/marbella/ekommerce-pest-control-espana-marbella/
"Los Vizcorniles, 14, 29670 San Pedro Alcántara, Málaga",658 84 05 14,https://costapestcontrol.com,info@costapestcontrol.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/san-pedro-alcantara/control-de-insectos-costa-del-sol-s-l-u-san-pedro-alcantara/
"Av. Málaga, 26, local 6F, 29400 Ronda, Málaga",952 87 88 99,https://plaguironda.es,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/ronda/plagui-ronda/
"C. Extremadura, 0, 29640 Fuengirola, Málaga",952 47 18 49,https://Ficha de GMB,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/fuengirola/coplaga-fuengirola/
"C. Río Verde, 23, 29651 Fuengirola, Málaga",622 00 35 85,https://Ficha de GMB,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/fuengirola/control-de-plagas-titan-desinfecciones-s-l-fuengirola/
"C/Carril de Siroco Nº 8 Local A-3, 29630 Benalmádena, Málaga",952 44 29 82,https://higiser.es,higiser@higiser.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/benalmadena/control-de-plagas-higiser-benalmadena/
"C. Decano Salvador Barroso, 2, Local, 29140 Málaga",952 43 65 67,https://gesplasur.es,info@gesplasur.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/control-de-plagas-gesplasur-servicios-biocidas-malaga/
"C. Río Bergantes, 9, 6ºA, 29620 Torremolinos, Málaga",691 86 93 54,https://andaluciafumigaciones.com,info@andaluciafumigaciones.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/torremolinos/andalucia-control-ecologico-de-plagas-torremolinos/
No se ha proporcionado,610 06 10 01,https://biofauna.org,info@biofauna.org,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alameda/biofauna-control-alameda/
,,,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/control-de-plagas-avisur-desinfecciones-malaga/
"C. Parauta, 5, 29651 Las Lagunas de Mijas, Málaga",952 19 77 75,https://contraplagas.com,contraplagas@contraplagas.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/las-lagunas-de-mijas/control-de-plagas-en-malaga-contraplagas-ambiental-las-lagunas-de-mijas/
"C. Miguel Clavijo, 12, 29680 Estepona, Málaga",687 82 83 51,https://plagysol.com,INFO@PLAGYSOL.COM,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/estepona/plagysol-control-de-plagas-estepona/
"Calle Alcalde Garret y Souto, 11, 29006 Málaga",900 901 076,https://rentokil.com,,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/control-de-plagas-rentokil-malaga/
"C. Portada, 53, 29680 Estepona, Málaga",951 27 38 37,https://desfiplagas.com,info@desfiplagas.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/estepona/desfiplagas-control-de-plagas-estepona/
"C. Chilches, 5, Nave 10, 29006 Málaga",951 25 00 52,https://rapiplaga.com,info@rapiplaga.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/rapiplaga-control-de-plagas-malaga/
"C. Juan Ramón Jiménez, 5, Local 4, 29640 Fuengirola, Málaga",951 43 05 33,https://milplagas.com,info@milplagas.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/fuengirola/milplagas-control-fuengirola/
"Polígono Industrial Las Salinas, C. de la Mancha, 6, 29640 Fuengirola, Málaga",952 46 50 21,https://europest.net,info@europest.net,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/fuengirola/control-de-plagas-europest-higiene-ambiental-fuengirola/
"C. Ángel de Alora, 4, 29017 Málaga",952 29 73 02,https://hamasl.com,info@hamasl.com,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/empresa-de-control-de-plagas-malaga-hama/
No se ha proporcionado,951 13 74 19,https://controldeplagasmalaga.net,malaga@mgcontroldeplagas.es,https://amisando.es/servicios/malaga/,https://amisando.es/servicios/malaga/alameda/mayo-y-garcia-control-de-plagas-alameda/
"C. Gran Capitán, N/ 28, L-3, 52002 Melilla",609 00 40 47,https://Ficha de GMB,,https://amisando.es/servicios/melilla/,https://amisando.es/servicios/melilla/plaguimel-melilla/
"C/ antigua carretera del aeropuerto 15.Vivero de empresa, Local 2, 52005 Melilla",603 04 31 82,https://Ficha de GMB,,https://amisando.es/servicios/melilla/,https://amisando.es/servicios/melilla/menos-plagas-melilla-fumigaciones-limpiezas-de-aljibes-control-de-plagas-control-de-la-legionella-certificado-ddd/
"63, C. Dalia, 61, 52006 Melilla",625 50 82 30,https://higicontrol.es,info@higicontrol.es,https://amisando.es/servicios/melilla/,https://amisando.es/servicios/melilla/higicontrol-melilla-control-de-plagas-fumigaciones-desratizacion-desinfecciones/
"63, C. Dalia, 61, 52006 Melilla",625 50 82 30,https://higicontrol.es,info@higicontrol.es,https://amisando.es/servicios/melilla/,https://amisando.es/servicios/melilla/control-de-legionella-resultados-melilla/
"Polígono Industrial Oeste, C. Jubilo, Parcela C3, 30169 San Ginés, Murcia",968 88 42 40,https://tsilevante.com,tsilevante@tsilevante.com,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/san-gines/control-de-plagas-tsi-levante-san-gines/
"Carril de la Torre, 59, 30006 Murcia",643 39 56 54,https://Ficha de GMB,,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/control-de-plagas-murcia/
No se ha proporcionado,626 43 12 75,https://controldeplagasmartinez.es,info@plagasmartinez.es,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/abanilla/control-de-plagas-martinez-fumigaciones-cucarachas-murcia-fumigar-termitas-desinfecciones-abanilla/
"Nº España, Ctra. de Murcia, 48, 30400 Caravaca de la Cruz",616 88 27 53,https://grupolegiplag.es,info@grupolegiplag.es,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/caravaca-de-la-cruz/legiplag-s-l-caravaca-de-la-cruz/
"C. Isabel la Católica, 10, 30003 Murcia",968 21 20 27,https://desinfecsur.com,info@desinfecsur.com,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/control-de-plagas-desinfecsur-sl-murcia/
"Carril Torre Molina, 39, 30009 Murcia",968 34 09 63,https://bioextermi.es,info@bioextermi.es,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/bioextermi-control-de-plagas-murcia/
"Av. Nueva Cartagena, 43, 30201 Cartagena, Murcia",968 51 73 17,https://Ficha de GMB,,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/cartagena/control-de-higiene-monter-e-hijos-s-l-cartagena/
"Av. del Descubrimiento, 910, 30820 Alcantarilla, Murcia",914 85 50 76,https://lokimica.com,lokimica@lokimica.es,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/alcantarilla/empresa-de-control-de-plagas-lokimica-s-a-delegacion-murcia-alcantarilla/
"C. Pulpi, 6, 30500 Molina de Segura, Murcia",655 39 18 95,https://sanidelia.com,info@sanidelia.com,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/molina-de-segura/control-de-plagas-sanidelia-molina-de-segura/
"C. Villanueva del Río Segura, S/N, 30500 Molina de Segura, Murcia",639 69 31 31,https://quipons.com,QUIPONS@QUIPONS.COM,https://amisando.es/servicios/murcia/,https://amisando.es/servicios/murcia/molina-de-segura/quipons-control-de-plagas-y-desinfeccion-molina-de-segura/
